,Title,Date,Text,Poster,MultiMedia
0,"Jan 21, 2022","Jan 21, 2022","It's #AquariusSeason 🏺♒️ This one goes out to our inventive, independent and intellectual Aquarians. Don't forget protein to keep up that intellect! We made this protein-packed Shakshuka just for you 🍳 Link in bio for the recipe #EggsAnytime ⁠
⁠
C'est la #SaisonVerseau 🏺♒️ Celle-ci est destinée à nos Verseaux inventifs, indépendants et intellectuels. N'oubliez pas les protéines pour entretenir cet intellect! Nous avons préparé cette Chakchoucka protéiné rien que pour vous 🍳 Lien dans la bio pour la recette #OeufsATouteheure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/272234109_139100835196302_6518292543364724710_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=jKtjvu1xpiUAX-6Ujqm&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjc1NjI2NzQwMDEzNzQ5NTQ5Mw%3D%3D.2-ccb7-5&oh=00_AfDBHPY8_z35I7r4s0qUkHL92YQf1cMu7YiJoJll8Cb6UQ&oe=6465DD7D&_nc_sid=978cb9
0,"Mar 1, 2021","Mar 1, 2021","Happy World Compliments Day! Tag someone special and tell them eggs-actly why you appreciate them. 🥰#WorldComplimentsDay Learn how to perfectly fry an egg in the link in bio.

Bonne journée mondiale du compliment ! Identifiez votre coco préféré et dites-lui pourquoi vous l'appréciez !🥰#JournéeMondialeDuCompliment Découvrez comment frire un oeuf à la perfection sur le lien dans notre bio.",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/154947752_192258562654009_2320432250088926662_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=WCypQF-ua0MAX-lP_e9&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjUyMDA1MDIwNzQyMTY5MDE0NA%3D%3D.2-ccb7-5&oh=00_AfAbYXM4iWts_TgM5oc59M81zqUftHTRShENu7GNBjDpwQ&oe=64670E2C&_nc_sid=978cb9
0,"Jan 23, 2019","Jan 23, 2019",It’s raining (ra)men! 😂 🌧️ Cozy up with a steaming bowl of Ramen with Chicken and a Soft Boiled Egg. The perfect wintertime dinner! Recipe link in bio. | Quoi de mieux qu’une soupe pour nous ramen-er à l’essentiel? 😂 🌧️ Installez-vous confortablement avec un bol fumant de ramen au poulet maison surmonté d’un œuf mollet. Le souper idéal pour l’hiver!,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/47692854_486198121909375_1701379868485968686_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=OJ1WKVCiTY4AX8HEsXy&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTk2MzM3MTYwMjg1OTI5NzAzNg%3D%3D.2-ccb7-5&oh=00_AfBUVZIwyxi3k76HX6k6dSv_U5qp-PXXAq7w2u76ZA81Nw&oe=6467661D&_nc_sid=978cb9
0,"Jul 15, 2022","Jul 15, 2022","There is no shortage of brunch destinations to choose from in the city, so to help you narrow it down, we've chosen our top 5 Toronto restaurants you must check out for brunch this summer! From heavenly French omelettes with finely cut chives and Mornay sauce to crispy fried eggs atop chorizo and yams - eggs are as versatile as they come (and undoubtedly the reigning star of brunch). So Get Cracking and brunch your way across the city this summer to discover all the ways to enjoy eggs! // Link in BIO to read the complete guide!⁠
⁠
#EggsAnytime #LocalLove #BrunchTime🍳 #ad @eggsoeufs",tastetoronto,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/345416828_1003512073901205_1423625764186244669_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=PC7eXgw2eM4AX844_B_&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA5NjA5MTkwODM3MjQ4NDY1NQ%3D%3D.2-ccb7-5&oh=00_AfCD2fCEARE3tSI8sHX2v0UdAvoSjRygsNOumEONGDzNEg&oe=646680F3&_nc_sid=6136e7
0,"Mar 2, 2021","Mar 2, 2021","Serve eggs for dinner for a pizza my heart 🍕♥️ Switch up pizza night with new flavours like feta, kale, and cherry tomatoes. The finishing touch - eggs!⁠⠀#pizzalovers #putaneggonit
⁠⠀
Find our quick and easy recipe in the link in bio.⁠⠀
⁠⠀
Faites des œufs’reux en ajoutant des œufs à votre pizza.🍕♥️ Bonifiez votre soirée pizza avec de nouvelles combinaisons de saveurs, telles que la feta, le chou kale et les tomates cerises. La touche finale : des œufs ! ⁠⠀
⁠⠀
Découvrez notre nouvelle recette en suivant le lien dans notre bio.",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Dec 16, 2019","Dec 16, 2019",Impress your guests with the ultimate holiday charcuterie board. ✨ Which item on the board are you reaching for first? 😉 | Sortez le plateau de charcuterie festive suprême pour impressionner vos invités! ✨ De quel morceau allez-vous vous emparer en premier? 😉,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/75397751_437600050514481_2934498036045766815_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=U6mFKVH_ucIAX_i6Y0O&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjIwMDQ4MTQxMjcxOTk1MjAzNQ%3D%3D.2-ccb7-5&oh=00_AfCfAD47BpdTyWjU4d2TKL_Jt5i-BJphJXU6eLBeXFk5Qw&oe=6466F607&_nc_sid=978cb9
0,"Aug 20, 2022","Aug 20, 2022","These #ThaiChilaquiles are what our dreams are made of 🤤 Just look at that runny #EggYolk! johnleung888_, you're making us drool! #EggsAnytime #EggMealInspo

Ce sont les #ThaiChilaquiles de nos rêves 🤤johnleung888_, tu nous fais saliver! #OeufsAToutHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Oct 13, 2021","Oct 13, 2021","Get creative with your #Thanksgiving leftovers with our delicious veggies fritters 🥒. Serve with yogurt dip that will satisfy your post-Thanksgiving cravings. Link in bio! #EggsAnytime⁠
⁠
Soyez créatif avec vos restes de l'action de grâce avec nos délicieux beignets de légumes 🥒. Servez-les avec une trempette au yaourt qui comblera vos envies d'après l'action de grâce. Trouvez la recette avec le lien dans la bio! #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Aug 12, 2019","Aug 12, 2019",Don’t leave breakfast out of your meal prep routine. These sheet pan breakfast sandwiches are the perfect start to every weekday! 🍅 | Intégrez le déjeuner à votre routine de préparation des repas. Ces sandwichs- déjeuner sur plaque sont parfaits pour bien commencer une journée de semaine! 🥓,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/67391629_2671808909505294_7150055522920315224_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=S8qO4XB27-YAX8fSjwt&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjEwODg1NDMwNTk3MjIyMTU3NQ%3D%3D.2-ccb7-5&oh=00_AfBBgOQf03qoQFMwb0pS3R22br20ITIdBiGXlboYhkiZ4A&oe=64660EF8&_nc_sid=978cb9
0,"Apr 27, 2022","Apr 27, 2022","This lemon cheesecake is the perfect addition to any spring entertaining menu! It’s zesty, refreshing and serves up to 12 people. Eggcited to try? 🍋 Check out our recipe in bio today and indulge in every bite! #EggsAnytime ⁠
⁠
Ce gâteau au fromage et au citron est l'ajout parfait à tout menu de réception printanier! Il est zesté, rafraîchissant et peut servir jusqu'à 12 personnes. Vous avez hâte d'essayer? 🍋 Découvrez notre recette aujourd'hui et dégustez chaque bouchée! #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/279135953_1004643037095093_2218508145630566396_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=dKzOLnvB9RgAX8DVN7f&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjgyNTgwNzA2ODQzMjczNTgwNA%3D%3D.2-ccb7-5&oh=00_AfAebVMuTI895-rKWStvNd-Q8pC_Jeww6iSd0KqUQvnfPQ&oe=6465B301&_nc_sid=978cb9
0,"Jun 21, 2022","Jun 21, 2022","Surprise! We have a monthly newsletter with so many eggscellent tips and tricks to enjoy eggs! This month we have 7 easy-peasy, microwave-friendly meals that’ll have you eating in mere minutes! Give them a try by checking out the link in our bio to sign up for #EggsAnytime recipes in your inbox each month! #EggMealInspo⁠
⁠
Surprise! Nous avons une lettre d'information mensuelle avec de nombreux conseils et astuces pour savourer les œufs! Ce mois-ci, nous vous proposons 7 plats faciles à préparer et à réchauffer au micro-ondes qui vous permettront de manger en quelques minutes seulement! Essayez-les en cliquant sur le lien dans notre bio pour vous inscrire et recevoir chaque mois des recettes #OeufsATouteHeure dans votre boîte de réception!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/289338127_1172371666641402_4707830225181961978_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=6xRu_6U58xEAX8_3wT3&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg2NTYwOTU5MTM2Mzc0MzIwOA%3D%3D.2-ccb7-5&oh=00_AfARelpWNTH1yaTJ-VCBIZOj1Ab8mMOqjZljx5oB4fhmcw&oe=6466BA84&_nc_sid=978cb9
0,"Sep 17, 2022","Sep 17, 2022","Got a big dinner party or potluck coming up or just a lot of potatoes and eggs and need an idea? @breakingbreadwithbayan has got you covered with this eggcellent potato and egg salad! #EggsAnytime #EggMealInspo⁠
⁠
Vous avez un grand souper ou un potluck à venir ou simplement beacoup trop de pommes de terre et d’œufs et vous avez besoin d’une idée? @breakingbreadwithbayan vous a couvert avec cette excellente salade de pommes de terre et d’oeufs ! #OeufsAToutHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Mar 6, 2018","Mar 6, 2018","Simple, savoury and delicious. This Blistered Cherry Tomato and Mushroom Frittata from @livinglou has everything you need to get your day going. Available to download now for free on #EggcentricTV

#HealthyInspiration #eggrecipes #recipe #foodie #foodstagram #instagood #igfood #healthyeating",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Nov 9, 2022","Nov 9, 2022","Hosting isn't easy, but you'll throw a dinner party to remember with these #EggAppetizers! 🤩 Easy to make and eggcellent finger-foods, click the link in our bio for our top 5 favourite appetizer recipes. #EggsAnytime #EasyEggMeals⁠
⁠
Recevoir des invités à la maison n'est pas facile, mais vous organiserez un souper inoubliable avec ces hors-d'oeuvres à base d'oeufs! 🤩 Facile à cuisiner et délici'oeuf, cliquez sur le lien dans notre bio pour découvrir nos 5 recettes d'hors-d'oeuvres préférées #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/313983216_3280740388866111_3992695623104751799_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=17_PkEmhPnUAX9_HWOQ&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjk2NzgzMzAwOTA5MzgwMDYzNg%3D%3D.2-ccb7-5&oh=00_AfCqp-CMz9A57ekZ1yRN-Ke8IF340ndDfwq2QgQ9vLRBww&oe=64676C28&_nc_sid=978cb9
0,"Mar 27, 2017","Mar 27, 2017","What's on the menu today? Trust us to help. We made this after all!
Qu’y a-t-il au menu aujourd’hui? Faites-nous confiance, ce sera délicieux. Après tout, ceci est notre œuvre!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/17494310_237049486767407_5890767677638574080_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=MKP9ArQ9-lEAX8QnV73&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTQ3OTk4NzQ0OTgyODQwNjIxNQ%3D%3D.2-ccb7-5&oh=00_AfA-JZmZNocQFs5Fr0kJr5WNwbNe1BGQOX6VH2EaevfN_g&oe=64675805&_nc_sid=978cb9
0,"Feb 22, 2023","Feb 22, 2023","Inspired by ‘Will It Waffle?’, introducing our new series ‘Will It Omelette?’! We are putting to the test different ingredients to see if they’ll be able to #omelette 😉In this episode, we’re experimenting with #ramen! P.S. It was delish! How do you think we did? #EggsAnytime #WillItOmelette #WillItChallenge #FoodChallenge

Inspiré par «Will It Waffle ? », voici notre nouvelle série «Will It Omelette?» ! Nous mettons à l’épreuve différents ingrédients pour voir s’ils seront capables de faire une #omelette 😉 Dans cet épisode, nous expérimentons les #ramens! P.S. C’était délici’oeuf! Comment pensez-vous que nous nous en sommes sortis ? #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Apr 19, 2022","Apr 19, 2022","If you're on the hunt for the most egglicious and healthy lunch options in #Ottawa, @mazarineottawa should be added to your list! From shrimp poached egg toasts to fried egg bagels and shakshukas, this place offers a variety of eggciting meal options to keep you nourished during lunch hours. #LocalLove #SupportLocals⁠
⁠
Si vous êtes à la recherche des délici'oeuf'ses options de repas à #Ottawa, @mazarineottawa devrait être ajouté à votre liste! Des toasts aux œufs pochés aux crevettes, en passant par les bagels aux œufs frits et les chakchoukas, cet endroit offre une variété d'options de repas fabul'œuf pour vous nourrir pendant les heures du midi. #LocalLove #SupportLocals",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/278794191_1187533002054464_5946933177857632957_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=jus6KlWGmkQAX8LDxkd&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjgxOTk0ODI4MTY1MDAxNDQ2NQ%3D%3D.2-ccb7-5&oh=00_AfA7eOERdKuG_8lspwaQ38cyzvSQhO3Z9aYRhWparzr6oQ&oe=646765FD&_nc_sid=978cb9
0,"Jun 6, 2017","Jun 6, 2017","We're loving this portable, perfectly portioned mason jar salad from @besthealthmag! Go check them out for more easy egg ideas! | Quelle belle idée que cette salade parfaitement étagée dans un pot Masson; facile à emporter! Jetez un œil à @besthealthmag pour d’autres recettes faciles à base d’œufs!",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/18879840_1236736573119399_425532427541151744_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=u3H9q7EnZb0AX-0JsDd&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTUzMTQ0NzY5MzA2MjE1MDAxNQ%3D%3D.2-ccb7-5&oh=00_AfDVcQKVcB6Na0bqt0UT10KbNRQOZ1yDSP55B-4pqMWP4w&oe=646606A1&_nc_sid=978cb9
0,"Jun 28, 2017","Jun 28, 2017",We’re celebrating #Canada150 with the most popular egg recipe in every province. Click to the link in our bio find out more! | Nous fêtons #canada150 avec les recettes à base d’œufs les plus populaires de chaque province. Cliquez sur le lien dans notre profil pour en savoir davantage!,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/19436845_676268779229558_7362057855014273024_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=QLMkenv9fHEAX--5Jsu&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTU0NzM5MzMwMDgwODU3NTA5OA%3D%3D.2-ccb7-5&oh=00_AfArP7JQyKP5BPxgjpIT_orvUP-aJfUtNxn8lXpZI5PXVw&oe=6467464F&_nc_sid=978cb9
0,"Aug 25, 2021","Aug 25, 2021","World Championship Medalist and Olympian, @ellieblack_’s go-to lunch is Mediteranean Salad Bowl! It’s nutritious, easy to prepare, not to mention it gives you the energy you need to fuel your day! Check out the link in bio to get the recipe! #EggsAnytime

Bol de salade méditerranéenne est le diner préféré de @ellieblack_, médaillée des Championnats du monde et athlète olympique. C’est un plat nutritif et facile à preparer, et sans oublier qu'il vous donne l'énergie dont vous avez besoin pour alimenter votre journée! Consultez le lien dans la bio pour obtenir la recette! #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/240410103_334105755062999_8439068795757005761_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=-lsdqp7hLggAX-xdnT0&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjY0ODI5NzQ3MzkxMDU3NTc5NQ%3D%3D.2-ccb7-5&oh=00_AfBNFTsyQvJOkupFgyjYWrNhJmm-1pBCMBK3waRAjqVgLw&oe=64670CAE&_nc_sid=978cb9
0,"Apr 13, 2020","Apr 13, 2020",Need some ideas on how to spin your Easter leftovers into a delicious and creative meal? Check out the link in our bio for ideas on how to re-invent your Easter leftovers! 🐥 | Besoin d’idées pour transformer vos restes de Pâques en un repas délicieux et créatif? Cliquez sur le lien dans notre bio pour découvrir comment réinventer vos restants pascals! 🐥,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/92823347_157372052282697_5333725257508224284_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=8qNfbeqYDd0AX8LJjBa&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjI4NjY5NjYzMzE0MzMzMTIwNQ%3D%3D.2-ccb7-5&oh=00_AfD2TXZrkUnxZu2HDG29yD4SMneDmormKvoD119dHSZiIw&oe=6465DBD6&_nc_sid=978cb9
0,"Mar 27, 2023","Mar 27, 2023","#CharcuterieBoard meets #Brunch... So we’re team #BrunchBoards all the way for the most meggnificent spread of fruits, veggies, and #protein! 😋 #EggsAnytime See our recipe in bio for inspiration!⁠
⁠
La planche de #charcuterie fait face au #Brunch... Et c’est le meilleur marriage de fruits, de légumes et de #protéines! 😋 #OeufsATouteHeure Consultez notre recette dans la bio pour vous inspirer!",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Jul 18, 2022","Jul 18, 2022","We know getting enough protein can be difficult, so we came up with 10 eggstraordinary recipes for high protein #dinners to fulfill your needs! 💪 Link in bio! #EggsAnytime⁠
⁠
Nous savons qu'il peut être difficile de consommer suffisamment de protéines, c'est pourquoi nous avons conçu 10 recettes d'extraordinaires à base d'oeufs pour des soupers riches en protéines pour combler vos besoins! 💪 Lien dans notre bio! #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/294082095_415160240391671_4347362477058525200_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=5zjZyx4igrAAX-upWyh&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=Mjg4NTI2ODg1NjYxMDAwOTE1Mw%3D%3D.2-ccb7-5&oh=00_AfDqoOHIWubbkKKVLOotK0-K4vK5pMPMtwSkej9bLBGBGg&oe=6465B039&_nc_sid=978cb9
0,"Mar 28, 2021","Mar 28, 2021","Happy first day of Passover 💙 Tell us your favourite way to top matzo below ⬇️ #Passover #MatzoRecipes⁠⠀
⁠⠀
Click the link in bio for our matzo pizza recipe.⁠⠀
⁠⠀
Joyeux premier jour de la Pâque juive 💙 Dites-nous ci-dessous votre façon préférée de garnir le pain azyme ⬇️ ⁠⠀
⁠⠀
Découvrez notre recette de pizza sur pain azyme sur le lien dans notre bio.",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Apr 6, 2022","Apr 6, 2022","If you are a pasta lover, you know what day it is today! #NationalCarbonaraDay calls for this egglicious Spaghetti Carbonara from @pizzeriageppetto in #Montreal! 🍝 Made with parmesan, garlic, cream, eggs and bacon, this super quick and easy dinner meal idea will satisfy your whole family. Check them out today! #EggsAnytime⁠
⁠
Si vous êtes un amateur de pâtes, vous savez quel jour c'est aujourd'hui! La journée nationale des pâtes est parfaite pour cette délici'œuf'se recette de spaghetti carbonara de @pizzeriageppetto à #Montréal ! 🍝 Composé de parmesan, d'ail, de crème, d'œufs et de bacon, cette idée de repas super rapide et facile à réaliser satisfera toute votre famille. Découvrez-la dès aujourd'hui ! #OeufsATouteHeure",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/277972109_348527677238333_1000124165941455754_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=lOqAf1ExSV0AX85gGSg&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjgxMDUyODM1Mjk3NDg5MDE0Mw%3D%3D.2-ccb7-5&oh=00_AfBedeDO8aXrgG760wb9puyQFAGdCMkb9WOlegXnjRAGfg&oe=646654D5&_nc_sid=978cb9
0,"Aug 26, 2022","Aug 26, 2022","These #EggsBites are the perfect #PostWorkoutSnack! 🥚 Easy protein-rich #MealPrep to replenish yourself after working hard. Check out the recipe at our link in bio! #EggsAnytime ⁠
⁠
Ces bouchées aux oeufs sont la parfaite collation après un entraînement! 🥚 Facile à préparer et riche en protéines pour se ressourcer après avoir travaillé dur. Découvrez la recette dans notre bio! #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Jan 21, 2023","Jan 21, 2023","That #YolkDrip thooooough! Get yourself a #jammy and runny #EggsBenny like @jyauu 😛 #EggsAnytime #EggsBenedict⁠
⁠
Mais regardez ce #jaune d’oeuf dégoulinant et délici’oeuf! 😛 #OeufsATouteHeure",eggsoeufs,https://instagram.fymq2-1.fna.fbcdn.net/v/t51.2885-15/341723917_1697187590701984_3177054404630801145_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fymq2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ECzg5N5zyfcAX8BsYG2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA4NDQ5MzkzMTE2NjIxNjI0Ng%3D%3D.2-ccb7-5&oh=00_AfAllEdOd-c-Q9iu5eDKzH1L8imDmKoZNboNIdTXY-0u7g&oe=64670823&_nc_sid=6136e7
0,"Mar 6, 2017","Mar 6, 2017",These sweet potato pancakes taste as good as they look – and they have 25 grams of protein!,eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/16906247_228149104323292_2399057466122829824_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=1lAYOgnjGwoAX_0ozjG&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MTQ2NDc5OTI1OTQ5NjU5Mzg2Mw%3D%3D.2-ccb7-5&oh=00_AfA6HHVG5iA70LopVeKMST0cxWqaxmcoun4Oo7sv_BFv3A&oe=64660F77&_nc_sid=978cb9
0,"Jul 9, 2019","Jul 9, 2019","Name a better duo. We’ll wait. 🍳 + 🥑 | Trouvez un meilleur duo, pour voir. 🍳 + 🥑",eggsoeufs,https://scontent.cdninstagram.com/v/t51.2885-15/65249868_131171781432617_8287224524274904636_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=ey6DeEK2iJ0AX8TFqNw&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=MjA4NDI2OTI2NDAyNTc0NzAxMQ%3D%3D.2-ccb7-5&oh=00_AfC9m_Hkyz5O00-_4x3xv0frI7G2cQXePjIZynz2dW69XA&oe=6465A301&_nc_sid=978cb9
